app_name,review,date
OneStep Reader,"I've never used this app. The reason why will be obvious in a second. I find it hilarious how they said you'd never have to worry about getting overcharged, because it reads receipts. Then they turn around and charge you $100 to use the frickin thing. It may very well be a great app, I don't happen to have the $100 to find out.",2022-05-25 19:45:53
OneStep Reader,Interested about this app. It crashed as soon is I opened it. Uninstalled.,2022-04-07 09:49:05
OneStep Reader,Frustrating! The app can't read imported files. It crushes any time I try.,2022-04-02 09:18:28
OneStep Reader,Pay wall as soon as you go to try it. Absolutely trash.,2022-03-29 08:06:26
OneStep Reader,No use downloading it. It demands purchasing for $100 to operate.,2022-03-09 12:41:24
OneStep Reader,I absolutely agree with everyone else why should we pay a £999 plus something that we don't even know if it were Cs you should keep off a trial before by,2022-03-04 20:55:08
OneStep Reader,I'm frustrated as I would like to try this before I spend $100 and I can't get it to do anything without putting my credit card information in and I'm not offered any sort of free trial That seems crazy.,2022-03-04 11:06:27
OneStep Reader,"If the app is determined not to offer a free version then it should be labelled with its price tag, at the place of install button. Completely waste of time, and data. This should be flag as inappropriate due to the lack of information. There is no option to give 0 stars, otherwise I would have done it",2022-03-01 11:41:34
OneStep Reader,Since the name changed to OneStep Reader this app Is regularly changing my settings and overriding my choices of recognition language. On three occasions I have unselected all languages except English and told it which variant of English I wanted to use. On restarting the app and telling it the recognition language is English the app either selects and recognizes the English document as a non-English language or a variant of English other than the one I selected. Settings are changed.,2022-02-23 14:02:54
OneStep Reader,"The Android reader failed ""right out of the box"". I have tried for over a month to contact their support group, by phone and by their website support ""contact us"" email. No response. This feels like they have taken my money and run. After 6 weeks, with pressure from BBB and Google Play support, knfb notified me of an updated version, which I tried. The app does not crash now but it doesn't read bound books. DO NOT BUY THIS APP 😒😒",2022-02-17 06:09:03
OneStep Reader,Horrible horrific I can't even trial it. Don't waste your time,2022-02-16 19:00:41
OneStep Reader,"I am NOT paying £99 without seeing if it works first. Installing the app just gives you the interface. No trial run, no ""We will give you the first 10 words"", nothing. With Google Play not having a particularly helpful refund policy, its not worth the risk.",2022-01-14 00:23:07
OneStep Reader,I am not willing to pay $99 for an app I can't even test before buying. I was hoping to see if this was a good app to recommend the parents I work with. Guess I won't be recommending it since I can't even see how well it works.,2022-01-12 12:47:54
OneStep Reader,Horrible,2022-01-03 14:14:40
OneStep Reader,"This app used to be pretty good. I don't know what happened but sometimes when I use it, it doesn't do what it's supposed to. You know for what you pay for this thing you'd think it would be mostly decent. I mean there are apps that have like a fraction of the cost but they work way better! I think at one time or a number of times several years ago this app would be on sale for like $20. I think by now they should not sell this app for $100. It's not worth it. I mean I'm glad it's there for",2022-01-01 17:45:44
OneStep Reader,App doesn't work for free trial it would prompt you to pay 99.99. you guys need to fix this. Nobody will buy your app if they can't test it out.,2021-11-14 17:50:05
OneStep Reader,"The app is literally just a screen saying ""buy the $100 version""",2021-11-11 17:36:25
OneStep Reader,Doesn't work upon install. Not sure if even it works with paying. Bogus.,2021-11-10 12:15:25
OneStep Reader,Has no features to speak of. Doesn't even read anything. Not worth your time.,2021-10-25 20:22:24
OneStep Reader,Its you have to pay or else it won't work,2021-10-17 10:16:25
OneStep Reader,Don't download unless you plan on paying $99 without even seeing how it works,2021-09-29 10:46:29
OneStep Reader,"You have to buy the $99 ""unlocked"" version in order to use this app. Developers should be honest and let people know up front this app isn't free and there is no trial period rather than waste our time.",2021-09-23 20:26:46
OneStep Reader,"You can't use the app to see how it works or how good it works, because everything is grayed out except for option for payment.",2021-09-21 14:08:02
OneStep Reader,It appears to be working correctly again!,2021-09-20 12:45:26
OneStep Reader,Trial version doesn't do anything on my Samsung Note 10+ but the full version is expensive. I wouldn't spend £99.99 on any app without being sure it works and I find it useful.,2021-09-18 03:23:37
OneStep Reader,"It's free on playstore. But as soon as you open it, buy premium worth inr 7999 or u can't use a single feature. Waste of time",2021-09-11 22:05:36
OneStep Reader,it doesn't work all that asks you is for $99 to unlock the doesn't even let you try it before you buy it,2021-08-29 11:24:53
OneStep Reader,"Useless, not even a free demo, developer just wants your money.",2021-08-28 03:55:36
OneStep Reader,Dose not allow you to do anything except buy. Google needs to remove this from the free option.,2021-08-06 21:33:09
OneStep Reader,I aint payin 100 bucks just to read my book.,2021-08-03 19:45:41
OneStep Reader,99 bucks just before we can try it out is rediculous.,2021-07-20 15:45:19
OneStep Reader,You need to provide a at least a free might be limited time option to at least test the product. I don't mind investing in an app but I need to see first if it's what I need. I tried taking a photo on the app but I'm getting grayed out icons that I can't seem to take a snap or. do anything.,2021-07-15 15:53:36
OneStep Reader,Absolutely terrible. All features are locked and you need to pay $99 to use. Total trash.,2021-07-15 10:37:10
OneStep Reader,"Not a real app. It immediately prompts you to ""unlock full version for $99."" Everything else is grayed out and literally the only interactive option is to make a purchase. Don't list your app as ""free (with in-app purchases)"" if there are no free features and it can't be used unless you pay a hundred dollars. I clicked around and there's not a single thing you can do in this app without buying the full version.",2021-07-11 17:06:02
